400,196.923093729581,1.98677718832656E-5
401,453.254523336593,2.17658647834344E-4
402,171.175018417941,0
403,426.448258923784,1.96974354350262E-4
404,552.323518731311,2.94102427704632E-4
405,298.312498236761,9.81020296189574E-5
406,374.122928980552,1.56598997883955E-4
407,220.533479784255,3.80860564941566E-5
408,525.323428876702,2.73268574316897E-4
409,295.250983720616,9.57396987927551E-5
410,548.728825349039,2.91328684531798E-4
411,771.456084126621,4.63189855357942E-4
412,743.359376423966,4.41509827917025E-4
413,716.137303902352,4.20504687901583E-4
414,463.006130123793,2.25183198574485E-4
415,733.085316113258,4.33582140736625E-4
416,707.419106780091,4.13777538413243E-4
417,755.662694614099,4.51003334373343E-4
418,924.306514230221,5.8113255362963E-4
419,1392.64376618034,9.42511708131875E-4
420,1411.82892708251,9.57315393290269E-4
421,1652.55479111489,0.00114306467727016
422,2509.30639186072,0.00180415274533815
423,2787.69178500634,0.00201896093661878
424,3492.89876460697,0.00256311389685415
425,5580.08119375162,0.00417362900833749
426,6732.29195707924,0.00506269975751649
427,8241.90610530814,0.00622755068970263
428,11783.4938708118,0.00896031641987682
429,14646.9803760368,0.0111698445491852
430,19344.7522380255,0.0147947469383523
431,23486.5737691035,0.0179906660260776
432,31367.3974572197,0.0240716800588799
433,39582.9476089426,0.0304109762716796
434,51935.386937527,0.0399423856609964
435,63137.5420529266,0.0485862108688987
436,75950.9687162983,0.0584733280576442
437,90070.0823973649,0.0693679415933799
438,104657.39393672,0.0806238267244532
439,127680.544877381,0.0983889880185197
440,148012.683636177,0.114077706102083
441,171040.291678157,0.131846306591941
442,196161.287135094,0.15123021009456
443,238808.445298173,0.184137679860682
444,277246.222639431,0.213797100328924
445,329478.106631459,0.254100351877893
446,414915.38702088,0.320025605573897
447,505126.749335069,0.389634644154218
448,610655.142080429,0.471062634747546
449,740372.215557811,0.571155134634263
450,855733.180647224,0.660170150742817
451,1005288.95236079,0.775570619331928
452,1118988.13672657,0.8633033694871
453,1210250.01008239,0.93372300511141
454,1271326.66580759,0.980851073856511
455,1296143.13719535,1
456,1291708.11231644,0.996577838866628
457,1282840.68073449,0.989735536841008
458,1247639.96399889,0.962573902358981
459,1197977.73484965,0.924253452072527
460,1173742.6641587,0.905553147283339
461,1122666.78094502,0.866141890941121
462,1077675.94031963,0.831425985089415
463,1022299.99642122,0.788696708905544
464,969550.734202306,0.747994237124975
465,893280.848582657,0.689142743539008
466,841312.19185707,0.649042603842859
467,775594.245164646,0.598333214588763
468,714861.144464312,0.551470240332502
469,658513.546797357,0.507991215082369
470,607741.083309348,0.468814083963943
471,559015.146918265,0.43121609742322
472,514457.856116898,0.396834727994115
473,472620.080822528,0.364551795557759
474,439987.788959789,0.339372013266848
475,403688.308609198,0.311362549011451
476,366509.732476071,0.282674755433976
477,334683.229934454,0.258116737613779
478,306902.580229347,0.236680587360619
479,283441.083823323,0.218577189223352
480,260750.047666127,0.201068294880391
481,244409.905052792,0.188459887376044
482,225108.701951584,0.173566661546693
483,213124.104880339,0.164319087200166
484,194805.069164703,0.150183722971403
485,179331.140231608,0.138243704680341
486,172663.836909284,0.133099069212206
487,160231.143560304,0.123505734084728
488,146438.004408198,0.112862649546898
489,136433.076110206,0.105142630449273
490,130749.684710157,0.100757202703983
491,116472.846604822,0.0897408855906456
492,112784.044046467,0.0868945257418118
493,108732.284400216,0.0837681003526038
494,96847.7629201874,0.0745977464970582
495,91492.3725801254,0.0704654114648509
496,84148.2645804246,0.0647985388672645
497,78666.4979052157,0.060568689121132
498,73837.9781610196,0.056842898837764
499,69748.0435379887,0.0536870168106862
500,65194.8771697211,0.0501736951485268
501,60746.5265917179,0.0467412516174714
502,58617.8723279947,0.045098735941324
503,54848.1852033742,0.0421899638114946
504,52337.7497550007,0.0402528575147222
505,47022.4286911462,0.0361514408028004
506,45633.5812159056,0.0350797760478719
507,39412.6362031262,0.0302795603068386
508,39398.0823748156,0.0302683302580912
509,36802.9406571421,0.0282658627715922
510,33208.3172203485,0.0254921735702028
511,31757.4288647432,0.0243726367299396
512,31099.409003215,0.0238648943707431
513,30918.0971541613,0.0237249902259427
514,28285.746489618,0.0216938115111489
515,25783.4796787581,0.0197630083117828
516,24518.0107923472,0.0187865451448751
517,23773.579568801,0.0182121259095271
518,22715.6481696013,0.0173958031571254
519,23096.7808019084,0.0176898933407332
520,19288.5082166052,0.0147513478347747
521,18747.8876110875,0.014334193281053
522,18934.8413233324,0.0144784508095345
523,17839.9347255286,0.0136335971940561
524,16147.4054847685,0.0123276050197215
525,15524.4172076842,0.0118468937888722
526,16425.7587000723,0.0125423883818832
527,15155.5593248754,0.0115622750675001
528,13260.5825066648,0.0101000699631339
529,13108.871099489,0.00998300615959223
530,12524.0840082937,0.00953177179012871
531,12316.8540636615,0.00937186868212928
532,11899.5918793526,0.00904990015465585
533,11128.2323073535,0.00845470242313752
534,10948.2084323418,0.00831579210696888
535,9312.36477141895,0.00705353975223813
536,10314.8615279114,0.00782708793518533
537,9310.5968776869,0.00705217560719206
538,8857.23260405453,0.00670234992664969
539,9768.48650888689,0.00740549315152445
540,8868.96970789506,0.00671140652986572
541,9171.44695953188,0.00694480452030428
542,8515.42061766693,0.00643860040400305
543,8131.53042794595,0.0061423824294443
544,8730.83296428592,0.00660481723037416
545,7597.00828080926,0.00572993357812901
546,7317.84328457933,0.00551452382824445
547,7478.50837721887,0.00563849648917276
548,6007.18819149122,0.00450319400681335
549,6743.43493032698,0.0050712979167151
550,7585.38566010621,0.00572096531257832
551,6025.19220288649,0.00451708629146203
552,6465.63515720849,0.00485694160251533
553,6172.84697857835,0.00463101991039916
554,6612.80986894461,0.00497050479371964
555,5643.65984497664,0.00422268767093249
556,6627.21904631466,0.00498162322667235
557,5712.33304253139,0.00427567739567885
558,5872.26971947874,0.00439908799530223
559,5739.15649817133,0.00429637495428566
560,5677.67530381608,0.00424893473478277
561,5356.34308091217,0.00400098784065079
562,5106.64227426076,0.00380831329680343
563,5172.57802491817,0.00385919074830836
564,6128.57049552939,0.00459685521830613
565,4964.50966593118,0.00369864070165652
566,4917.38897989509,0.00366228136101388
567,5855.29175165474,0.00438598742806814
568,5520.65679826287,0.00412777585933191
569,4486.39835826191,0.00332971967433263
570,4417.79428950378,0.00327678329086111
571,4595.55900974622,0.0034139503943406
572,5167.25930744162,0.00385508671085093
573,3904.93446330565,0.0028810495549733
574,3923.45805657243,0.00289534276023344
575,4593.4581551171,0.00341232932946386
576,4284.11379785603,0.00317363253177894
577,3941.76248245995,0.00290946685120279
578,4057.21894303719,0.00299855555369548
579,4171.11900488992,0.00308644330526489
580,4375.28113385731,0.0032439792203355
581,4410.91141617899,0.00327147231691594
582,4010.1051539181,0.0029622015348632
583,4527.9481766096,0.00336178041295994
584,4210.88588835306,0.0031171282927675
585,4014.61043298017,0.00296567790564401
586,3781.48398464829,0.00278579249520636
587,3724.05166888911,0.00274147647801205
588,3515.25270319256,0.0025803626794189
589,3824.28951784177,0.00281882217057185
590,3901.95299507609,0.00287874898959336
591,2521.40191145327,0.00181348590990156
592,3531.96580772392,0.00259325887240697
593,3912.3855234879,0.00288679895418849
594,3980.75001595665,0.00293955047541269
595,3041.17586786685,0.0022145547382275
596,2830.19904312037,0.00205176045648078
597,2205.71362287379,0.00156989399758179
598,4222.01479199337,0.00312571559555268
599,3946.38422237944,0.00291303308570043
600,2411.28545434988,0.00172851766960226
